Initial Region URL	Crag URL
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/1294920336
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/7792161195
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6588735414
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/cabo-prior
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6588329148
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6656162511
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/acantilados-de-chanteiro
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/9048982584
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/presa-do-eume
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/3028471863
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/3685490019
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6588720717
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6588693438
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/acantilados-de-suevos
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/1276754601
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/peton-de-xalo
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/8597040885
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/8597083035
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6593372367
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6593231607
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/4951547997
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/9048990834
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/6588695271
https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area	https://www.thecrag.com/en/climbing/spain/vigo-a-coruna-area/area/9639194223
