Initial Region URL	Crag URL
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/ibiza
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/menorca
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/2107807371
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/1001793954
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/2250571923
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/santa-ponca
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/puig-de-garrafa
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205134
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/2107815135
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/calvia
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/can-ortigues
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205206
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/5361384642
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/815980881
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205350
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/3107610192
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/sestret
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/815672358
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/valldemossa
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/6681242118
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/sa-gubia
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/3032034069
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/fraguels
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/can-torrat
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/port-de-soller
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/can-nyic
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/el-paradon-puig-major
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/7097789256
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/gorg-blau
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/9299319522
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/cala-tuent-sa-calobra
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/8458794432
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/758937831
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/boquer-valley
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/7489803027
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/creveta
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/1978984071
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/punta-la-nao
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/el-fumat
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/son-xante
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205710
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/8759805156
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205566
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123205998
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/cala-marcal
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/763028310
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/763040082
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123206070
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123206142
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/123206214
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/763850355
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/3030903801
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/7439051586
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/763844493
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/7429113417
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/tijuana
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/763873287
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/555177102
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/area/931645020
https://www.thecrag.com/en/climbing/spain/baleares-islands	https://www.thecrag.com/en/climbing/spain/mallorca/betlem
